Midascontactid,Createdat,Emailpermissionstatus,Cont.Acq.Src,Email.Src.First,Segment,Segmentsecondary,Email.Acq.Dt,Email.Pref.Ch.Dt,Entry.Point.List,Cont.Acq.Src2,Cont.Acq.Dte,Prod.Buy.Last,Prod.Buy.First,Prod.Buy.Accessories,Prod.Buy.All.In.One.Desktop,Prod.Buy.Desktop,Prod.Buy.Idc,Prod.Buy.Idpd,Prod.Buy.Laptop,Prod.Buy.Servers,Prod.Buy.Software,Prod.Buy.Thnkc,Prod.Buy.Thnkp,Prod.Buy.Warranties,Prod.Buy.Workstation,Prod.Buy.Android.Tablet,Prod.Buy.Windows.Tablet,Prod.Buy.Convertible,Prod.Buy.Android.Os,Prod.Buy.Gaming,Prod.Buy.Windows.Os,Prod.Buy.Gaming.Related,Country,Eml.Sent.Num,Eml.Sent.First.Ts,Eml.Sent.Last.Ts,Eml.Open.Num,Eml.Open.First.Ts,Eml.Open.Last.Ts,Eml.Click.Num,Eml.Click.First.Ts,Eml.Click.Last.Ts,Eml.Bounce.Last.Ts,Eml.Unsub.Last.Ts,Eml.Spam.Last.Ts,Email.Domain,Em.Pref.Status,Em.Pref.Dte,Invalid.Email.Dte,Em.Spamclplt.Dte
1043699830,26/11/2019,I,OOBWIN15,OOBWIN15,CON,,26/11/2019,26/11/2019,|OOBWIN1506|,OOBWIN15,26/11/2019,26/11/2019,26/11/2019,NA,NA,NA,NA,26/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,12,26/11/2019,30/11/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,26/11/2019,NA,NA
1040211127,27/08/2019,U,OOBWIN15,,CON,,NA,27/08/2019,|OOBWIN1506|,OOBWIN15,27/08/2019,27/08/2019,27/08/2019,NA,NA,NA,NA,27/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,25/11/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,27/08/2019,NA,NA
1046079358,26/01/2020,I,HYBRIS15,HYBRIS15,AFF,,26/01/2020,31/01/2020,|COMAPS1603|COMEMS1507|CROWDS1902|HYBORD1502|HYBRIS1506|,HYBRIS15,26/01/2020,31/01/2020,28/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,31/01/2020,31/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,US,15,02/02/2020,20/02/2020,11,03/02/2020,20/02/2020,0,NA,NA,NA,NA,NA,gmail.com,I,28/01/2020,NA,NA
1039801519,12/08/2019,I,OOBWIN15,OOBWIN15,CON,,11/08/2019,11/08/2019,|OOBWIN1506|,OOBWIN15,11/08/2019,11/08/2019,11/08/2019,NA,NA,NA,NA,11/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,5,12/08/2019,24/12/2019,1,12/08/2019,12/08/2019,0,NA,NA,NA,NA,NA,yahoo.com,I,11/08/2019,NA,NA
1041465549,06/09/2019,I,OOBWIN15,OOBWIN15,CON,,05/09/2019,05/09/2019,|OOBWIN1506|,OOBWIN15,05/09/2019,05/09/2019,05/09/2019,NA,NA,NA,NA,05/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,5,06/09/2019,24/01/2020,1,24/12/2019,24/12/2019,0,NA,NA,NA,NA,NA,gmail.com,I,05/09/2019,NA,NA
1039632833,05/08/2019,I,OOBWIN15,OOBWIN15,CON,,03/08/2019,03/08/2019,|OOBWIN1506|,OOBWIN15,03/08/2019,03/08/2019,03/08/2019,NA,NA,NA,NA,03/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,05/08/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,hotmail.com,I,03/08/2019,NA,NA
1046497547,19/02/2020,U,HYBRIS15,,CON,,NA,13/02/2020,|COMAPS1603|HYBORD1502|HYBRIS1506|SAPCRMSHIP120501|,HYBRIS15,13/02/2020,13/02/2020,13/02/2020,NA,NA,NA,NA,13/02/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,freedomfuels.com,U,13/02/2020,NA,NA
1045834772,16/01/2020,U,SAPCRMSH,,AFF,,NA,16/01/2020,|OOBWIN1506|SAPCRMSHIP120501|,SAPCRMSH,14/01/2020,16/01/2020,14/01/2020,NA,NA,NA,NA,16/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,17,27/01/2020,20/02/2020,3,27/01/2020,07/02/2020,0,NA,NA,NA,NA,NA,hotmail.com,U,16/01/2020,NA,NA
1041447221,06/09/2019,I,OOBWIN15,OOBWIN15,CON,,05/09/2019,05/09/2019,|OOBWIN1506|,OOBWIN15,05/09/2019,05/09/2019,05/09/2019,NA,NA,NA,NA,05/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,5,06/09/2019,24/12/2019,1,07/09/2019,07/09/2019,0,NA,NA,NA,NA,NA,ymail.com,I,05/09/2019,NA,NA
1039365648,23/07/2019,I,OOBWIN15,OOBWIN15,CON,,19/07/2019,19/07/2019,|OOBWIN1506|,OOBWIN15,19/07/2019,19/07/2019,19/07/2019,NA,NA,NA,NA,19/07/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,3,17/10/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,19/07/2019,NA,NA
1041764426,12/09/2019,I,OOBWIN15,OOBWIN15,CON,,11/09/2019,11/09/2019,|OOBWIN1506|,OOBWIN15,11/09/2019,11/09/2019,11/09/2019,NA,NA,NA,NA,11/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,12/09/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,11/09/2019,NA,NA
1039431245,24/07/2019,U,OOBWIN15,,CON,,NA,23/07/2019,|OOBWIN1506|,OOBWIN15,23/07/2019,23/07/2019,23/07/2019,NA,NA,23/07/2019,NA,NA,NA,NA,NA,23/07/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,telus.net,U,23/07/2019,NA,NA
223328960,20/04/2019,I,LDRPRELD,NETMINNG,CON,,19/11/2014,06/05/2019,|COMAPS1603|HYBORD1502|HYBRIS1506|IGNONE20121024|JDAGUEST102012|LEADERTECH|OOBWIN1506|RI6 PERMISSION|SAPCRMSHIP120501|,LDRPRELD,01/10/2012,06/05/2019,01/10/2012,NA,05/12/2014,06/05/2019,NA,NA,NA,NA,NA,06/05/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,232,01/12/2016,20/02/2020,307,19/11/2014,18/02/2020,11,19/11/2014,29/11/2019,NA,NA,08/10/2017,aol.com,I,20/04/2019,NA,NA
1041525907,08/09/2019,I,,,CON,,NA,NA,,,NA,06/09/2019,06/09/2019,NA,NA,NA,NA,06/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,6,25/11/2019,01/02/2020,0,NA,NA,0,NA,NA,NA,NA,NA,outlook.com,I,06/09/2019,NA,NA
1040036889,21/08/2019,I,HYBRIS15,HYBRIS15,CON,,20/08/2019,20/08/2019,|HYBRIS1506|,HYBRIS15,20/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,hotmali.cn,I,20/08/2019,NA,NA
1046063640,26/01/2020,U,OOBWIN15,,CON,,NA,25/01/2020,|OOBWIN1506|,OOBWIN15,25/01/2020,25/01/2020,25/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/01/2020,NA,NA,US,3,27/01/2020,14/02/2020,0,NA,NA,0,NA,NA,NA,NA,NA,hotmail.com,U,25/01/2020,NA,NA
1046211952,01/02/2020,I,OOBWIN15,OOBWIN15,CON,,01/02/2020,01/02/2020,|OOBWIN1506|,OOBWIN15,01/02/2020,01/02/2020,01/02/2020,NA,NA,NA,NA,01/02/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,01/02/2020,01/02/2020,1,01/02/2020,01/02/2020,0,NA,NA,NA,NA,NA,gmail.com,I,01/02/2020,NA,NA
1046062039,26/01/2020,U,OOBWIN15,,CON,,NA,25/01/2020,|OOBWIN1506|,OOBWIN15,25/01/2020,25/01/2020,25/01/2020,NA,NA,25/01/2020,25/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,hotmail.com,U,25/01/2020,NA,NA
1044068735,05/12/2019,I,OOBWIN15,OOBWIN15,CON,,06/12/2019,06/12/2019,|OOBWIN1506|,OOBWIN15,06/12/2019,06/12/2019,06/12/2019,NA,NA,NA,NA,06/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,7,05/12/2019,13/01/2020,1,08/12/2019,08/12/2019,0,NA,NA,NA,NA,NA,outlook.com,I,06/12/2019,NA,NA
1039589622,04/09/2019,U,HYBRIS15,,CON,,NA,30/08/2019,|HYBORD1502|HYBRIS1506|SAPCRMSHIP120501|,HYBRIS15,01/08/2019,30/08/2019,23/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,30/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,94,08/09/2019,20/02/2020,15,16/09/2019,26/11/2019,0,NA,NA,NA,NA,NA,zimdyn.com,U,30/08/2019,NA,NA
1044891666,25/12/2019,I,OOBWIN15,OOBWIN15,CON,,25/12/2019,25/12/2019,|OOBWIN1506|,OOBWIN15,25/12/2019,25/12/2019,25/12/2019,NA,NA,NA,NA,25/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,5,25/12/2019,19/02/2020,0,NA,NA,0,NA,NA,NA,NA,NA,hotmail.com,I,25/12/2019,NA,NA
1045576067,12/01/2020,I,OOBWIN15,OOBWIN15,CON,,12/01/2020,12/01/2020,|OOBWIN1506|,OOBWIN15,12/01/2020,12/01/2020,12/01/2020,NA,NA,NA,NA,12/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,12/01/2020,13/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,12/01/2020,NA,NA
1043133888,01/11/2019,I,HYBRIS15,HYBRIS15,CON,,01/11/2019,01/11/2019,|CROWDS1902|HYBRIS1506|,HYBRIS15,01/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,10,09/11/2019,20/02/2020,0,NA,NA,0,NA,NA,NA,NA,NA,mail8app.com,I,01/11/2019,NA,NA
1020557224,09/04/2019,I,OOBWIN15,OOBWIN15,CON,,09/03/2017,07/04/2019,|OOBWIN1506|RI6 PERMISSION|,OOBWIN15,09/03/2017,07/04/2019,09/03/2017,NA,NA,NA,NA,07/04/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,215,09/03/2017,20/02/2020,46,09/03/2017,28/10/2019,3,18/03/2017,30/09/2019,NA,21/10/2017,NA,gmail.com,I,07/04/2019,NA,NA
1042386022,02/10/2019,U,OOBWIN15,,CON,,NA,01/10/2019,|OOBWIN1506|,OOBWIN15,01/10/2019,01/10/2019,01/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,25/11/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,tongji.edu.cn,U,01/10/2019,NA,NA
1046795626,26/02/2020,I,OOBWIN15,OOBWIN15,CON,,26/02/2020,26/02/2020,|OOBWIN1506|,OOBWIN15,26/02/2020,26/02/2020,26/02/2020,NA,NA,26/02/2020,NA,NA,NA,NA,NA,26/02/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,26/02/2020,NA,NA
1043966393,03/12/2019,U,OOBWIN15,,CON,,NA,02/12/2019,|OOBWIN1506|,OOBWIN15,02/12/2019,02/12/2019,02/12/2019,NA,NA,NA,NA,02/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,03/12/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,02/12/2019,NA,NA
1037983515,16/04/2019,U,OOBWIN15,,CON,,NA,15/04/2019,|OOBWIN1506|,OOBWIN15,15/04/2019,15/04/2019,15/04/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,182,16/04/2019,20/02/2020,19,13/05/2019,15/01/2020,0,NA,NA,NA,NA,NA,venturaedu.org,U,15/04/2019,NA,NA
1043154145,02/11/2019,O,ADBEMA19,ADBEMA19,CON,,02/11/2019,29/11/2019,|ADBEMA1906|OOBWIN1506|,ADBEMA19,02/11/2019,29/11/2019,29/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,6,02/11/2019,25/11/2019,3,02/11/2019,25/11/2019,1,25/11/2019,25/11/2019,NA,NA,NA,yahoo.com,O,25/11/2019,NA,NA
1045839922,16/01/2020,I,OOBWIN15,OOBWIN15,CON,,16/01/2020,16/01/2020,|OOBWIN1506|,OOBWIN15,16/01/2020,16/01/2020,16/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,16/01/2020,16/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,ymail.com,I,16/01/2020,NA,NA
1029193292,11/04/2019,U,SAPCRMSH,,CON,,NA,19/09/2018,|HYBRIS1506|LRPPRF1508|OOBWIN1506|SAPCRMSHIP120501|,SAPCRMSH,29/03/2018,06/04/2018,21/03/2018,NA,NA,NA,NA,06/04/2018,NA,NA,NA,NA,NA,29/03/2018,NA,NA,NA,NA,NA,NA,NA,06/04/2018,US,8,06/04/2018,11/07/2019,5,07/04/2018,19/09/2018,0,NA,NA,NA,NA,NA,gmail.com,U,19/09/2018,NA,NA
1041269462,01/09/2019,I,HYBRIS15,HYBRIS15,CON,,01/09/2019,01/09/2019,|HYBRIS1506|,HYBRIS15,01/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,133mail.cn,I,01/09/2019,NA,NA
1038043141,21/04/2019,U,OOBWIN15,,CON,,NA,20/04/2019,|OOBWIN1506|,OOBWIN15,20/04/2019,20/04/2019,20/04/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/04/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,5,21/04/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,outlook.com,U,20/04/2019,NA,NA
1039176998,09/07/2019,I,NETMINNG,NETMINNG,CON,,09/07/2019,09/07/2019,|IGNONE20121024|,NETMINNG,09/07/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,6,09/07/2019,12/07/2019,6,09/07/2019,12/07/2019,3,10/07/2019,12/07/2019,NA,NA,NA,me.com,I,09/07/2019,NA,NA
1040160766,26/08/2019,I,OOBWIN15,OOBWIN15,CON,,24/08/2019,24/08/2019,|OOBWIN1506|,OOBWIN15,24/08/2019,24/08/2019,24/08/2019,NA,NA,NA,NA,24/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,5,27/08/2019,24/12/2019,1,07/09/2019,19/12/2019,0,NA,NA,NA,NA,NA,yahoo.com,I,24/08/2019,NA,NA
1046405132,09/02/2020,I,OOBWIN15,OOBWIN15,CON,,10/02/2020,10/02/2020,|OOBWIN1506|,OOBWIN15,10/02/2020,10/02/2020,10/02/2020,NA,NA,NA,NA,10/02/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,09/02/2020,19/02/2020,2,09/02/2020,12/02/2020,0,NA,NA,NA,NA,NA,hotmail.com,I,10/02/2020,NA,NA
1046908433,02/03/2020,I,OOBWIN15,OOBWIN15,CON,,02/03/2020,02/03/2020,|OOBWIN1506|,OOBWIN15,02/03/2020,02/03/2020,02/03/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,02/03/2020,NA,NA
1044882770,24/12/2019,I,ADBEMA19,ADBEMA19,CON,,24/12/2019,24/12/2019,|ADBEMA1906|,ADBEMA19,24/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,27,24/12/2019,20/02/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,24/12/2019,NA,NA
1038803434,14/06/2019,I,NETMINNG,NETMINNG,CON,,14/06/2019,14/06/2019,|IGNONE20121024|,NETMINNG,14/06/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,116,14/06/2019,20/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,14/06/2019,NA,NA
1042844055,18/10/2019,U,OOBWIN15,,CON,,NA,17/10/2019,|OOBWIN1506|,OOBWIN15,17/10/2019,17/10/2019,17/10/2019,NA,NA,NA,NA,17/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,25/11/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,yahoo.com,U,17/10/2019,NA,NA
1041579892,09/09/2019,I,HYBRIS15,HYBRIS15,CON,,08/09/2019,08/09/2019,|HYBRIS1506|,HYBRIS15,08/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,133mail.cn,I,08/09/2019,NA,NA
1037964198,15/04/2019,U,OOBWIN15,,CON,,NA,14/04/2019,|OOBWIN1506|,OOBWIN15,14/04/2019,14/04/2019,14/04/2019,NA,NA,NA,NA,14/04/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/04/2019,US,130,15/04/2019,17/02/2020,3,27/05/2019,27/05/2019,0,NA,NA,NA,NA,NA,wp.pl,U,14/04/2019,NA,NA
1043945964,03/12/2019,I,HYBRIS15,HYBRIS15,AFF,,02/12/2019,09/12/2019,|HYBRIS1506|SAPCRMSHIP120501|,HYBRIS15,02/12/2019,09/12/2019,02/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,12/12/2019,05/02/2020,2,13/12/2019,05/02/2020,0,NA,NA,NA,NA,NA,gmail.com,I,02/12/2019,NA,NA
1042598824,07/10/2019,I,OOBWIN15,OOBWIN15,CON,,07/10/2019,07/10/2019,|OOBWIN1506|,OOBWIN15,07/10/2019,07/10/2019,07/10/2019,NA,NA,NA,NA,07/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,34,07/10/2019,13/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,07/10/2019,NA,NA
1039712788,08/08/2019,I,OOBWIN15,OOBWIN15,CON,,07/08/2019,07/08/2019,|OOBWIN1506|,OOBWIN15,07/08/2019,07/08/2019,07/08/2019,NA,NA,NA,NA,07/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,08/08/2019,24/12/2019,2,20/12/2019,08/01/2020,1,20/12/2019,20/12/2019,NA,NA,NA,outlook.com,I,07/08/2019,NA,NA
1046834594,28/02/2020,U,OOBWIN15,,CON,,NA,27/02/2020,|OOBWIN1506|,OOBWIN15,27/02/2020,27/02/2020,27/02/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,27/02/2020,NA,NA
1045738511,15/01/2020,U,OOBWIN15,,CON,,NA,14/01/2020,|OOBWIN1506|,OOBWIN15,14/01/2020,14/01/2020,14/01/2020,NA,NA,NA,NA,14/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,14/01/2020,NA,NA
1046821350,27/02/2020,I,OOBWIN15,OOBWIN15,CON,,28/02/2020,28/02/2020,|OOBWIN1506|,OOBWIN15,28/02/2020,28/02/2020,28/02/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,hotmail.com,I,28/02/2020,NA,NA
1041855322,15/09/2019,I,HYBRIS15,HYBRIS15,CON,,14/09/2019,14/09/2019,|HYBRIS1506|,HYBRIS15,14/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,137mail.cn,I,14/09/2019,NA,NA
1041125111,27/08/2019,I,COMEMS15,COMEMS15,CON,,27/08/2019,27/08/2019,|COMEMS1507|,COMEMS15,27/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,70,27/08/2019,17/02/2020,50,27/08/2019,17/02/2020,14,03/09/2019,17/02/2020,NA,NA,NA,gmail.com,I,27/08/2019,NA,NA
1041963947,18/09/2019,I,OOBWIN15,OOBWIN15,CON,,17/09/2019,17/09/2019,|OOBWIN1506|,OOBWIN15,17/09/2019,17/09/2019,17/09/2019,NA,NA,17/09/2019,17/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,88,18/09/2019,20/02/2020,3,19/09/2019,03/02/2020,2,29/11/2019,03/02/2020,NA,NA,NA,paulusdevelopment.com,I,17/09/2019,NA,NA
1045330808,06/01/2020,I,CROWDS19,CROWDS19,CON,,04/01/2020,04/01/2020,|CROWDS1902|,CROWDS19,04/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,6,09/01/2020,20/02/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,04/01/2020,NA,NA
1042575995,06/10/2019,I,OOBWIN15,OOBWIN15,CON,,06/10/2019,06/10/2019,|OOBWIN1506|,OOBWIN15,06/10/2019,06/10/2019,06/10/2019,NA,NA,NA,NA,06/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06/10/2019,US,35,06/10/2019,14/02/2020,1,25/10/2019,25/10/2019,0,NA,NA,NA,NA,NA,gmail.com,I,06/10/2019,NA,NA
1038349014,14/05/2019,I,OOBWIN15,OOBWIN15,CON,,13/05/2019,13/05/2019,|OOBWIN1506|,OOBWIN15,13/05/2019,13/05/2019,13/05/2019,NA,NA,NA,NA,13/05/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,13,14/05/2019,24/12/2019,1,16/05/2019,16/05/2019,0,NA,NA,NA,NA,NA,yahoo.com,I,13/05/2019,NA,NA
1038959000,25/06/2019,I,OOBWIN15,OOBWIN15,CON,,24/06/2019,24/06/2019,|OOBWIN1506|,OOBWIN15,24/06/2019,24/06/2019,24/06/2019,NA,NA,NA,NA,24/06/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,25/06/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,hotmail.com,I,24/06/2019,NA,NA
1044054709,05/12/2019,U,SAPCRMSH,,CON,,NA,03/12/2019,|SAPCRMSHIP120501|,SAPCRMSH,03/12/2019,03/12/2019,30/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,3,16/12/2019,16/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,yahoo.com,U,03/12/2019,NA,NA
1044694779,19/12/2019,U,OOBWIN15,,CON,,NA,18/12/2019,|OOBWIN1506|,OOBWIN15,18/12/2019,18/12/2019,18/12/2019,NA,NA,18/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18/12/2019,NA,NA,US,10,19/12/2019,17/02/2020,1,07/02/2020,07/02/2020,0,NA,NA,NA,NA,NA,hotmail.com,U,18/12/2019,NA,NA
1039779253,11/08/2019,I,OOBWIN15,OOBWIN15,CON,,10/08/2019,10/08/2019,|OOBWIN1506|,OOBWIN15,10/08/2019,10/08/2019,10/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,5,11/08/2019,24/12/2019,1,28/08/2019,28/08/2019,0,NA,NA,NA,NA,NA,outlook.com,I,10/08/2019,NA,NA
1039377245,20/07/2019,I,NETMINNG,NETMINNG,CON,,20/07/2019,20/07/2019,|IGNONE20121024|,NETMINNG,20/07/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA,125,20/07/2019,20/02/2020,24,20/07/2019,17/02/2020,10,21/07/2019,21/12/2019,NA,NA,NA,me.com,I,20/07/2019,NA,NA
1038153233,29/04/2019,I,NETMINNG,NETMINNG,CON,,29/04/2019,29/04/2019,|IGNONE20121024|,NETMINNG,29/04/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,29/04/2019,NA,NA
1041416856,05/09/2019,I,OOBWIN15,OOBWIN15,CON,,04/09/2019,04/09/2019,|OOBWIN1506|,OOBWIN15,04/09/2019,04/09/2019,04/09/2019,NA,NA,NA,NA,04/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,3,25/11/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,04/09/2019,NA,NA
1038634966,03/06/2019,U,OOBWIN15,,CON,,NA,03/06/2019,|OOBWIN1506|,OOBWIN15,03/06/2019,03/06/2019,03/06/2019,NA,NA,NA,NA,03/06/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,25/11/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,03/06/2019,NA,NA
